timestamp,value
2023-04-19T02:00:00Z,235322236201711
2023-04-19T01:00:00Z,235311337877191
2023-04-19T00:00:00Z,235302841047932
2023-04-18T23:00:00Z,235299773107878
2023-04-18T22:00:00Z,235294979162581
2023-04-18T21:00:00Z,235290554358554
2023-04-18T20:00:00Z,235284242462632
2023-04-18T19:00:00Z,235255836855295
2023-04-18T18:00:00Z,235255617936598
2023-04-18T17:00:00Z,235248217020152
2023-04-18T16:00:00Z,235246341162695
2023-04-18T15:00:00Z,235247098391245
2023-04-18T14:00:00Z,235245655330539
2023-04-18T13:00:00Z,235193871647388
2023-04-18T12:00:00Z,235190680035390
2023-04-18T11:00:00Z,235188700300701
2023-04-18T10:00:00Z,235174137423159
2023-04-18T09:00:00Z,235169995676249
2023-04-18T08:00:00Z,235167930727697
2023-04-18T07:00:00Z,235158259948508
2023-04-18T06:00:00Z,235155176855259
2023-04-18T05:00:00Z,235164187350283
2023-04-18T04:00:00Z,235155395462479
2023-04-18T03:00:00Z,235147790954943
2023-04-18T02:00:00Z,235146600901473
2023-04-18T01:00:00Z,235118216578589
2023-04-18T00:00:00Z,235116891405251
2023-04-17T23:00:00Z,235116318343903
2023-04-17T22:00:00Z,235115047003378
2023-04-17T21:00:00Z,235114511493207
2023-04-17T20:00:00Z,235113010869744
2023-04-17T19:00:00Z,235110209162190
2023-04-17T18:00:00Z,235105370356873
2023-04-17T17:00:00Z,235105659922403
2023-04-17T16:00:00Z,235098792337747
2023-04-17T15:00:00Z,235096223455862
2023-04-17T14:00:00Z,235188123113443
2023-04-17T13:00:00Z,235182564269849
2023-04-17T12:00:00Z,235186679615015
2023-04-17T11:00:00Z,235184723456771
2023-04-17T10:00:00Z,235190171113827
2023-04-17T09:00:00Z,232721739806286
2023-04-17T08:00:00Z,231964447781773
2023-04-17T07:00:00Z,231947873565202
2023-04-17T06:00:00Z,231944530936303
2023-04-17T05:00:00Z,231940775394377
2023-04-17T04:00:00Z,231930220178443
2023-04-17T03:00:00Z,231922550070892
2023-04-17T02:00:00Z,231942399242001
2023-04-17T01:00:00Z,231913669024101
2023-04-17T00:00:00Z,231913580084592
2023-04-16T23:00:00Z,231918985957632
2023-04-16T22:00:00Z,231912506161084
2023-04-16T21:00:00Z,231899638967135
2023-04-16T20:00:00Z,232133445873113
2023-04-16T19:00:00Z,232131465809575
2023-04-16T18:00:00Z,232128093836706
2023-04-16T17:00:00Z,232113620893202
2023-04-16T16:00:00Z,232110336630705
2023-04-16T15:00:00Z,232097099604796
2023-04-16T14:00:00Z,232092382651777
2023-04-16T13:00:00Z,232078337566000
2023-04-16T12:00:00Z,232073163042821
