,_time,denom,moduleName,moduleType,amountValue,boxplot
7772,2023-02-04 07:00:00+00:00,uosmo,gov,MODULE,-1.0,-1
7773,2023-02-04 08:00:00+00:00,uosmo,gov,MODULE,-1.0,-1
7774,2023-02-04 09:00:00+00:00,uosmo,gov,MODULE,-1.0,-1
7775,2023-02-04 10:00:00+00:00,uosmo,gov,MODULE,-1.0,-1
7776,2023-02-04 11:00:00+00:00,uosmo,gov,MODULE,-1.0,-1
7777,2023-02-04 12:00:00+00:00,uosmo,gov,MODULE,9600000000.0,3
7778,2023-02-04 13:00:00+00:00,uosmo,gov,MODULE,9600000000.0,3
7779,2023-02-04 14:00:00+00:00,uosmo,gov,MODULE,9600000000.0,3
7780,2023-02-04 15:00:00+00:00,uosmo,gov,MODULE,9600000000.0,3
7781,2023-02-04 16:00:00+00:00,uosmo,gov,MODULE,8000000000.0,3
7782,2023-02-04 17:00:00+00:00,uosmo,gov,MODULE,9600000000.0,3
7783,2023-02-04 18:00:00+00:00,uosmo,gov,MODULE,9600000000.0,3
7784,2023-02-04 19:00:00+00:00,uosmo,gov,MODULE,9600000000.0,3
7785,2023-02-04 20:00:00+00:00,uosmo,gov,MODULE,9600000000.0,3
7786,2023-02-04 21:00:00+00:00,uosmo,gov,MODULE,9600000000.0,3
7787,2023-02-04 22:00:00+00:00,uosmo,gov,MODULE,9600000000.0,3
7788,2023-02-04 23:00:00+00:00,uosmo,gov,MODULE,9600000000.0,3
7789,2023-02-05 00:00:00+00:00,uosmo,gov,MODULE,9600000000.0,3
7790,2023-02-05 01:00:00+00:00,uosmo,gov,MODULE,9600000000.0,3
7791,2023-02-05 02:00:00+00:00,uosmo,gov,MODULE,9600000000.0,3
7792,2023-02-05 03:00:00+00:00,uosmo,gov,MODULE,9600000000.0,3
7793,2023-02-05 04:00:00+00:00,uosmo,gov,MODULE,9600000000.0,3
7794,2023-02-05 05:00:00+00:00,uosmo,gov,MODULE,9600000000.0,3
7795,2023-02-05 06:00:00+00:00,uosmo,gov,MODULE,9600000000.0,3
7796,2023-02-05 07:00:00+00:00,uosmo,gov,MODULE,9600000000.0,3
7797,2023-02-05 08:00:00+00:00,uosmo,gov,MODULE,9600000000.0,3
7798,2023-02-05 09:00:00+00:00,uosmo,gov,MODULE,9600000000.0,3
7799,2023-02-05 10:00:00+00:00,uosmo,gov,MODULE,9600000000.0,3
7800,2023-02-05 11:00:00+00:00,uosmo,gov,MODULE,9600000000.0,3
7801,2023-02-05 12:00:00+00:00,uosmo,gov,MODULE,9600000000.0,3
7802,2023-02-05 13:00:00+00:00,uosmo,gov,MODULE,9600000000.0,3
7803,2023-02-05 14:00:00+00:00,uosmo,gov,MODULE,9600000000.0,3
7804,2023-02-05 15:00:00+00:00,uosmo,gov,MODULE,8000000000.0,3
7805,2023-02-05 16:00:00+00:00,uosmo,gov,MODULE,8000000000.0,3
7806,2023-02-05 17:00:00+00:00,uosmo,gov,MODULE,8000000000.0,3
7807,2023-02-05 18:00:00+00:00,uosmo,gov,MODULE,8000000000.0,3
7808,2023-02-05 19:00:00+00:00,uosmo,gov,MODULE,8000000000.0,3
7809,2023-02-05 20:00:00+00:00,uosmo,gov,MODULE,8000000000.0,3
7810,2023-02-05 21:00:00+00:00,uosmo,gov,MODULE,8000000000.0,3
7811,2023-02-05 22:00:00+00:00,uosmo,gov,MODULE,8000000000.0,3
7812,2023-02-05 23:00:00+00:00,uosmo,gov,MODULE,8000000000.0,3
7813,2023-02-06 00:00:00+00:00,uosmo,gov,MODULE,8000000000.0,3
7814,2023-02-06 01:00:00+00:00,uosmo,gov,MODULE,8000000000.0,3
7815,2023-02-06 02:00:00+00:00,uosmo,gov,MODULE,8000000000.0,3
7816,2023-02-06 03:00:00+00:00,uosmo,gov,MODULE,8000000000.0,3
7817,2023-02-06 04:00:00+00:00,uosmo,gov,MODULE,8000000000.0,3
7818,2023-02-06 05:00:00+00:00,uosmo,gov,MODULE,8000000000.0,3
7819,2023-02-06 06:00:00+00:00,uosmo,gov,MODULE,8000000000.0,3
7820,2023-02-06 07:00:00+00:00,uosmo,gov,MODULE,8000000000.0,3
7821,2023-02-06 08:00:00+00:00,uosmo,gov,MODULE,8000000000.0,3
7822,2023-02-06 09:00:00+00:00,uosmo,gov,MODULE,8000000000.0,3
7823,2023-02-06 10:00:00+00:00,uosmo,gov,MODULE,6400000000.0,3
7824,2023-02-06 11:00:00+00:00,uosmo,gov,MODULE,6400000000.0,3
7825,2023-02-06 12:00:00+00:00,uosmo,gov,MODULE,6400000000.0,3
7826,2023-02-06 13:00:00+00:00,uosmo,gov,MODULE,6400000000.0,3
7827,2023-02-06 14:00:00+00:00,uosmo,gov,MODULE,6400000000.0,3
7828,2023-02-06 15:00:00+00:00,uosmo,gov,MODULE,6400000000.0,3
7829,2023-02-06 16:00:00+00:00,uosmo,gov,MODULE,8000000000.0,3
7830,2023-02-06 17:00:00+00:00,uosmo,gov,MODULE,8000000000.0,3
7831,2023-02-06 18:00:00+00:00,uosmo,gov,MODULE,8000000000.0,3
7832,2023-02-06 19:00:00+00:00,uosmo,gov,MODULE,8000000000.0,3
7833,2023-02-06 20:00:00+00:00,uosmo,gov,MODULE,8000000000.0,3
7834,2023-02-06 21:00:00+00:00,uosmo,gov,MODULE,8000000000.0,3
7835,2023-02-06 22:00:00+00:00,uosmo,gov,MODULE,9600000000.0,3
7836,2023-02-06 23:00:00+00:00,uosmo,gov,MODULE,9600000000.0,3
7837,2023-02-07 00:00:00+00:00,uosmo,gov,MODULE,9600000000.0,3
7838,2023-02-07 01:00:00+00:00,uosmo,gov,MODULE,9600000000.0,3
7839,2023-02-07 02:00:00+00:00,uosmo,gov,MODULE,9600000000.0,3
7840,2023-02-07 03:00:00+00:00,uosmo,gov,MODULE,9600000000.0,3
7841,2023-02-07 04:00:00+00:00,uosmo,gov,MODULE,9600000000.0,3
7842,2023-02-07 05:00:00+00:00,uosmo,gov,MODULE,9600000000.0,3
7843,2023-02-07 06:00:00+00:00,uosmo,gov,MODULE,9600000000.0,3
7844,2023-02-07 07:00:00+00:00,uosmo,gov,MODULE,9600000000.0,3
7845,2023-02-07 08:00:00+00:00,uosmo,gov,MODULE,9600000000.0,3
7846,2023-02-07 09:00:00+00:00,uosmo,gov,MODULE,9600000000.0,3
7847,2023-02-07 10:00:00+00:00,uosmo,gov,MODULE,9600000000.0,3
7848,2023-02-07 11:00:00+00:00,uosmo,gov,MODULE,9600000000.0,3
7849,2023-02-07 12:00:00+00:00,uosmo,gov,MODULE,9600000000.0,3
7850,2023-02-07 13:00:00+00:00,uosmo,gov,MODULE,11600000000.0,4
